,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1127,0.077,1.472,0.142,-0.038,0.264
mkt-rf,1.007,0.013,80.473,0.0,0.982,1.032
FX Factor,-0.0035,0.002,-1.413,0.159,-0.008,0.001
