,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0739,0.084,-0.885,0.377,-0.238,0.091
mkt-rf,1.0162,0.013,76.138,0.0,0.99,1.043
FX Factor,0.0032,0.003,0.956,0.34,-0.003,0.01
