,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0279,0.048,-0.577,0.565,-0.123,0.067
mkt-rf,1.0004,0.008,126.585,0.0,0.985,1.016
FX Factor,0.0009,0.002,0.568,0.57,-0.002,0.004
