,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0966,0.087,1.111,0.268,-0.075,0.268
mkt-rf,0.9624,0.021,46.524,0.0,0.922,1.003
FX Factor,-0.0038,0.003,-1.192,0.234,-0.01,0.002
