,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0256,0.058,0.439,0.661,-0.089,0.141
mkt-rf,0.9987,0.01,104.616,0.0,0.98,1.018
FX Factor,-0.0009,0.002,-0.465,0.643,-0.005,0.003
