,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0228,0.055,-0.415,0.679,-0.131,0.085
mkt-rf,1.0049,0.009,114.602,0.0,0.988,1.022
FX Factor,0.001,0.002,0.452,0.652,-0.003,0.005
