,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3907,0.235,-1.663,0.098,-0.853,0.072
mkt-rf,0.9675,0.021,46.991,0.0,0.927,1.008
FX Factor,0.0134,0.008,1.618,0.107,-0.003,0.03
