,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1517,0.153,0.99,0.323,-0.15,0.454
mkt-rf,0.9813,0.013,73.078,0.0,0.955,1.008
FX Factor,-0.0058,0.005,-1.072,0.285,-0.016,0.005
