,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0334,0.212,0.158,0.875,-0.384,0.451
mkt-rf,0.9735,0.019,52.39,0.0,0.937,1.01
FX Factor,-0.0016,0.007,-0.218,0.827,-0.016,0.013
