,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2306,0.166,1.387,0.167,-0.097,0.558
mkt-rf,0.9685,0.027,35.636,0.0,0.915,1.022
FX Factor,-0.0082,0.005,-1.523,0.129,-0.019,0.002
