,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1353,0.243,0.556,0.579,-0.344,0.615
mkt-rf,0.984,0.021,46.144,0.0,0.942,1.026
FX Factor,-0.0051,0.009,-0.597,0.551,-0.022,0.012
