,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0752,0.113,-0.664,0.508,-0.298,0.148
mkt-rf,1.0098,0.019,54.538,0.0,0.973,1.046
FX Factor,0.0027,0.004,0.728,0.467,-0.005,0.01
