,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0912,0.136,0.669,0.504,-0.177,0.36
mkt-rf,0.9587,0.032,29.553,0.0,0.895,1.023
FX Factor,-0.0037,0.005,-0.739,0.46,-0.014,0.006
