,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0176,0.07,-0.25,0.803,-0.156,0.121
mkt-rf,0.9856,0.017,58.852,0.0,0.953,1.019
FX Factor,0.0004,0.003,0.145,0.885,-0.005,0.005
