,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.017,0.067,-0.253,0.801,-0.149,0.115
mkt-rf,0.9883,0.011,89.956,0.0,0.967,1.01
FX Factor,0.0003,0.002,0.117,0.907,-0.004,0.005
