,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0933,0.233,-0.4,0.689,-0.553,0.366
mkt-rf,1.0112,0.02,49.488,0.0,0.971,1.051
FX Factor,0.0036,0.008,0.432,0.666,-0.013,0.02
