,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1122,0.221,-0.507,0.613,-0.548,0.324
mkt-rf,0.9968,0.053,18.936,0.0,0.893,1.1
FX Factor,0.0038,0.008,0.46,0.646,-0.012,0.02
