,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0326,0.143,-0.228,0.82,-0.314,0.249
mkt-rf,1.0379,0.034,30.502,0.0,0.971,1.105
FX Factor,0.0017,0.005,0.316,0.752,-0.009,0.012
