,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0299,0.051,-0.585,0.559,-0.131,0.071
mkt-rf,0.9974,0.008,119.325,0.0,0.981,1.014
FX Factor,0.0009,0.002,0.539,0.591,-0.002,0.004
