,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0061,0.148,0.042,0.967,-0.285,0.297
mkt-rf,1.0182,0.035,28.996,0.0,0.949,1.087
FX Factor,4.337e-05,0.005,0.008,0.994,-0.011,0.011
