,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0941,0.185,0.507,0.612,-0.271,0.46
mkt-rf,0.9959,0.016,61.263,0.0,0.964,1.028
FX Factor,-0.0035,0.007,-0.539,0.59,-0.016,0.009
