,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0615,0.097,-0.635,0.526,-0.252,0.129
mkt-rf,0.974,0.016,61.591,0.0,0.943,1.005
FX Factor,0.0013,0.003,0.428,0.669,-0.005,0.007
