,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2161,0.281,-0.77,0.442,-0.769,0.337
mkt-rf,0.9328,0.025,37.91,0.0,0.884,0.981
FX Factor,0.0067,0.01,0.673,0.501,-0.013,0.026
