,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1121,0.164,-0.684,0.495,-0.435,0.211
mkt-rf,1.0645,0.039,27.301,0.0,0.988,1.141
FX Factor,0.0048,0.006,0.791,0.43,-0.007,0.017
