,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2034,0.263,-0.773,0.44,-0.721,0.315
mkt-rf,0.9727,0.023,42.201,0.0,0.927,1.018
FX Factor,0.007,0.009,0.749,0.455,-0.011,0.025
