,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0729,0.127,-0.574,0.567,-0.323,0.177
mkt-rf,1.0087,0.021,48.578,0.0,0.968,1.05
FX Factor,0.0025,0.004,0.62,0.536,-0.006,0.011
