,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4718,0.321,-1.47,0.143,-1.104,0.16
mkt-rf,1.0036,0.028,35.691,0.0,0.948,1.059
FX Factor,0.017,0.011,1.503,0.134,-0.005,0.039
