,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0461,0.131,0.352,0.725,-0.212,0.304
mkt-rf,1.0197,0.031,32.715,0.0,0.958,1.081
FX Factor,-0.0013,0.005,-0.271,0.787,-0.011,0.008
