,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0691,0.079,-0.869,0.386,-0.226,0.088
mkt-rf,0.9844,0.007,141.311,0.0,0.971,0.998
FX Factor,0.0022,0.003,0.793,0.429,-0.003,0.008
