,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0381,0.052,0.734,0.464,-0.064,0.14
mkt-rf,0.9938,0.008,119.89,0.0,0.977,1.01
FX Factor,-0.0015,0.002,-0.732,0.465,-0.006,0.003
