,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0275,0.044,-0.623,0.534,-0.114,0.059
mkt-rf,1.0,0.007,138.761,0.0,0.986,1.014
FX Factor,0.0009,0.001,0.61,0.542,-0.002,0.004
