,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0453,0.063,0.722,0.471,-0.078,0.169
mkt-rf,0.975,0.015,65.377,0.0,0.946,1.004
FX Factor,-0.0019,0.002,-0.836,0.404,-0.006,0.003
