,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1273,0.127,-0.999,0.319,-0.378,0.124
mkt-rf,0.9861,0.021,47.328,0.0,0.945,1.027
FX Factor,0.0038,0.004,0.916,0.361,-0.004,0.012
