,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.152,0.209,-0.729,0.467,-0.563,0.259
mkt-rf,0.986,0.018,53.936,0.0,0.95,1.022
FX Factor,0.0052,0.007,0.706,0.481,-0.009,0.02
