,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0478,0.144,0.332,0.74,-0.236,0.332
mkt-rf,1.0175,0.034,29.695,0.0,0.95,1.085
FX Factor,-0.0014,0.005,-0.26,0.795,-0.012,0.009
