,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1877,0.216,-0.867,0.387,-0.614,0.239
mkt-rf,0.9871,0.019,52.036,0.0,0.95,1.024
FX Factor,0.0066,0.008,0.858,0.392,-0.009,0.022
