,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2722,0.168,1.617,0.107,-0.059,0.604
mkt-rf,0.9974,0.015,67.626,0.0,0.968,1.026
FX Factor,-0.0098,0.006,-1.657,0.099,-0.022,0.002
