,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0871,0.105,-0.831,0.407,-0.294,0.119
mkt-rf,0.9833,0.009,107.042,0.0,0.965,1.001
FX Factor,0.0029,0.004,0.771,0.442,-0.004,0.01
