,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0926,0.058,1.588,0.114,-0.022,0.207
mkt-rf,0.9579,0.014,69.07,0.0,0.931,0.985
FX Factor,-0.0038,0.002,-1.752,0.081,-0.008,0.0
