,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0644,0.044,-1.471,0.143,-0.151,0.022
mkt-rf,0.9906,0.007,138.5,0.0,0.977,1.005
FX Factor,0.0018,0.001,1.307,0.192,-0.001,0.005
