,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0136,0.097,0.141,0.888,-0.177,0.204
mkt-rf,1.0043,0.023,43.629,0.0,0.959,1.05
FX Factor,-0.0004,0.004,-0.116,0.908,-0.007,0.007
