,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1251,0.354,-0.353,0.724,-0.823,0.573
mkt-rf,1.0062,0.031,32.419,0.0,0.945,1.067
FX Factor,0.0046,0.013,0.371,0.711,-0.02,0.029
