,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0013,0.133,0.01,0.992,-0.26,0.263
mkt-rf,0.9869,0.012,84.813,0.0,0.964,1.01
FX Factor,-0.0003,0.005,-0.065,0.948,-0.01,0.009
