,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0018,0.05,0.035,0.972,-0.097,0.101
mkt-rf,1.0008,0.008,124.787,0.0,0.985,1.017
FX Factor,6.667e-06,0.002,0.003,0.997,-0.004,0.004
