,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0574,0.123,0.468,0.64,-0.184,0.299
mkt-rf,0.9953,0.011,92.622,0.0,0.974,1.016
FX Factor,-0.0022,0.004,-0.5,0.618,-0.011,0.006
