,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0126,0.072,-0.175,0.861,-0.155,0.129
mkt-rf,1.0002,0.012,84.919,0.0,0.977,1.023
FX Factor,0.0004,0.002,0.183,0.855,-0.004,0.005
