,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0559,0.057,-0.977,0.329,-0.169,0.057
mkt-rf,1.003,0.009,109.723,0.0,0.985,1.021
FX Factor,0.002,0.002,0.879,0.38,-0.002,0.006
