,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0066,0.04,-0.163,0.871,-0.086,0.073
mkt-rf,1.0007,0.006,155.375,0.0,0.988,1.013
FX Factor,0.0003,0.002,0.175,0.861,-0.003,0.003
