,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4152,0.365,-1.136,0.257,-1.135,0.305
mkt-rf,0.9409,0.032,29.38,0.0,0.878,1.004
FX Factor,0.014,0.013,1.088,0.278,-0.011,0.039
