,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.12,0.154,-0.777,0.438,-0.424,0.184
mkt-rf,1.0224,0.037,27.832,0.0,0.95,1.095
FX Factor,0.0044,0.006,0.773,0.44,-0.007,0.016
