,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0188,0.06,0.313,0.754,-0.099,0.137
mkt-rf,0.9948,0.01,103.978,0.0,0.976,1.014
FX Factor,-0.0009,0.002,-0.363,0.717,-0.006,0.004
