,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0984,0.075,1.308,0.192,-0.05,0.247
mkt-rf,0.9769,0.018,54.592,0.0,0.942,1.012
FX Factor,-0.0037,0.003,-1.33,0.185,-0.009,0.002
