,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1235,0.126,0.982,0.327,-0.124,0.371
mkt-rf,0.9925,0.021,48.295,0.0,0.952,1.033
FX Factor,-0.0042,0.004,-1.04,0.299,-0.012,0.004
