,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1964,0.099,-1.98,0.049,-0.392,-0.001
mkt-rf,1.0376,0.016,65.438,0.0,1.006,1.069
FX Factor,0.0081,0.004,2.068,0.04,0.0,0.016
