,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1669,0.092,-1.818,0.07,-0.348,0.014
mkt-rf,1.0359,0.022,47.432,0.0,0.993,1.079
FX Factor,0.0062,0.003,1.819,0.07,-0.001,0.013
