,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0977,0.179,-0.545,0.586,-0.451,0.255
mkt-rf,1.0143,0.043,23.802,0.0,0.93,1.098
FX Factor,0.0035,0.007,0.531,0.596,-0.01,0.017
