,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0029,0.089,-0.032,0.975,-0.179,0.173
mkt-rf,0.9962,0.014,69.665,0.0,0.968,1.024
FX Factor,-4.201e-05,0.004,-0.012,0.991,-0.007,0.007
