,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0621,0.051,1.221,0.223,-0.038,0.162
mkt-rf,0.9943,0.008,122.36,0.0,0.978,1.01
FX Factor,-0.0023,0.002,-1.128,0.26,-0.006,0.002
