,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0576,0.097,-0.593,0.554,-0.249,0.134
mkt-rf,1.0007,0.016,64.426,0.0,0.97,1.031
FX Factor,0.0019,0.004,0.497,0.619,-0.006,0.009
