,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0151,0.081,0.186,0.853,-0.145,0.175
mkt-rf,0.9881,0.013,74.576,0.0,0.962,1.014
FX Factor,-0.0008,0.003,-0.302,0.763,-0.006,0.004
