,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4684,0.34,-1.379,0.169,-1.138,0.201
mkt-rf,0.9891,0.03,33.224,0.0,0.93,1.048
FX Factor,0.0167,0.012,1.392,0.165,-0.007,0.04
