,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0299,0.133,-0.224,0.823,-0.293,0.233
mkt-rf,1.0278,0.032,32.377,0.0,0.965,1.09
FX Factor,0.0015,0.005,0.298,0.766,-0.008,0.011
