,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0844,0.061,-1.383,0.168,-0.205,0.036
mkt-rf,1.0129,0.01,103.895,0.0,0.994,1.032
FX Factor,0.0034,0.002,1.403,0.162,-0.001,0.008
