,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1813,0.124,-1.459,0.146,-0.426,0.063
mkt-rf,0.9771,0.011,89.736,0.0,0.956,0.999
FX Factor,0.0062,0.004,1.403,0.162,-0.002,0.015
